Date,Open,High,Low,Close,Volume,Target_High
2012-04-20,123.57,124.04,123.16,123.23,160067986,122.32
2012-04-23,121.98,122.32,121.42,122.21,192316158,122.96
2012-04-24,122.32,122.96,122.22,122.65,153814713,124.4
2012-04-25,123.87,124.4,123.75,124.35,168166774,125.35
2012-04-26,124.09,125.35,124.02,125.2,152089942,125.77
2012-04-27,125.59,125.77,124.87,125.42,138738452,125.25
2012-04-30,125.15,125.25,124.6,124.94,128786173,126.54
2012-05-01,124.86,126.54,124.71,125.74,155370858,125.48
2012-05-02,124.99,125.48,124.58,125.36,135514321,125.47
2012-05-03,125.37,125.47,124.17,124.4,160872042,124.44
2012-05-04,123.74,124.44,122.33,122.41,217025229,122.87
2012-05-07,121.95,122.87,121.9,122.48,142949527,122.19
2012-05-08,121.74,122.19,120.53,121.99,238780687,122.04
2012-05-09,120.7,122.04,120.15,121.27,247055662,122.26
2012-05-10,122.11,122.26,121.24,121.5,168402652,122.28
2012-05-11,120.76,122.28,120.7,121.14,171284491,121.14
2012-05-14,119.98,121.14,119.6,119.79,183272168,120.43
2012-05-15,119.7,120.43,118.95,119.12,232330904,120.2
2012-05-16,119.63,120.2,118.64,118.67,231823927,118.84
2012-05-17,118.7,118.84,116.84,116.91,186596709,117.56
2012-05-18,117.36,117.56,115.72,115.9,357739482,117.93
2012-05-21,116.27,117.93,116.08,117.88,199069926,119.03
2012-05-22,118.19,119.03,117.33,118.09,220989676,118.32
2012-05-23,117.25,118.32,116.12,118.15,229192588,118.68
2012-05-24,118.48,118.68,117.39,118.38,129184705,118.69
2012-05-25,118.34,118.69,117.7,118.0,151629059,119.62
2012-05-29,118.98,119.62,117.19,119.43,170917569,119.42
2012-05-30,118.41,119.42,117.45,117.68,181647220,118.32
2012-05-31,117.64,118.32,116.42,117.44,219462013,117.46
2012-06-01,115.61,117.46,114.48,114.48,283409613,115.01
2012-06-04,114.69,115.01,113.57,114.42,226627281,115.46
2012-06-05,114.21,115.46,114.15,115.3,183340227,117.94
2012-06-06,116.1,117.94,116.06,117.88,139716869,119.29
2012-06-07,119.24,119.29,117.7,117.95,206589696,118.94
2012-06-08,117.64,118.94,117.29,118.91,161027712,119.92
2012-06-11,119.84,119.92,117.28,117.39,189929330,118.83
2012-06-12,117.71,118.83,117.17,118.74,203516095,119.13
2012-06-13,118.38,119.13,117.58,117.97,192657472,119.68
2012-06-14,118.22,119.68,117.89,119.24,258088902,120.57
2012-06-15,119.75,120.57,119.5,120.45,188587546,120.97
2012-06-18,119.94,120.97,119.66,120.69,146175237,122.37
2012-06-19,121.29,122.37,120.67,121.85,152886574,122.22
2012-06-20,121.85,122.22,120.58,121.65,229880423,121.92
2012-06-21,121.79,121.92,118.84,118.94,228541698,120.07
2012-06-22,119.53,120.07,119.1,119.83,144752054,118.62
2012-06-25,118.58,118.62,117.49,117.91,121052149,118.89
2012-06-26,118.25,118.89,117.57,118.51,157507074,119.8
2012-06-27,118.92,119.8,118.5,119.57,120244524,119.41
2012-06-28,118.8,119.41,117.88,119.25,188339574,122.39
2012-06-29,121.39,122.39,121.08,122.23,236291240,122.69
2012-07-02,122.55,122.69,121.69,122.58,144073674,123.47
2012-07-03,122.55,123.47,122.43,123.38,89593666,123.74
2012-07-05,122.92,123.74,122.4,122.82,140417214,121.91
2012-07-06,121.64,121.91,121.09,121.66,168340294,121.73
2012-07-09,121.56,121.73,120.94,121.5,115542217,122.35
2012-07-10,122.14,122.35,120.04,120.45,181174813,120.86
2012-07-11,120.52,120.86,119.75,120.47,159369729,120.54
2012-07-12,119.75,120.54,119.08,119.87,159837881,122.03
2012-07-13,120.2,122.03,120.19,121.89,144359481,121.97
2012-07-16,121.61,121.97,121.13,121.6,108609344,122.69
2012-07-17,122.11,122.69,120.83,122.45,154365424,123.6
2012-07-18,122.17,123.6,122.1,123.34,126194929,124.1
2012-07-19,123.6,124.1,123.21,123.68,144530940,123.16
2012-07-20,122.96,123.16,122.41,122.54,159132603,122.48
2012-07-23,120.76,122.48,120.19,121.3,161638981,121.43
2012-07-24,121.38,121.43,119.45,120.27,192905906,120.84
2012-07-25,120.52,120.84,119.63,120.29,143743655,122.53
2012-07-26,122.03,122.53,121.44,122.29,174229299,124.86
2012-07-27,122.91,124.86,122.26,124.53,263645399,125.12
2012-07-30,124.39,125.12,124.16,124.53,118895232,124.67
2012-07-31,124.36,124.67,123.66,123.66,134250129,124.57
2012-08-01,124.54,124.57,123.37,123.55,153983987,123.53
2012-08-02,122.61,123.53,121.74,122.69,222152302,125.39
2012-08-03,124.43,125.39,122.72,125.13,175729029,125.87
2012-08-06,125.47,125.87,125.32,125.37,96110733,126.53
2012-08-07,125.88,126.53,125.74,126.01,121939118,126.31
2012-08-08,125.58,126.31,125.55,126.16,99854816,126.51
2012-08-09,125.98,126.51,125.85,126.28,100384033,126.51
2012-08-10,125.75,126.51,125.55,126.46,111099037,126.46
2012-08-13,126.27,126.46,125.75,126.4,88409251,126.95
2012-08-14,126.86,126.95,126.06,126.42,113910878,126.77
2012-08-15,126.31,126.77,126.22,126.55,79123049,127.66
2012-08-16,126.73,127.66,126.43,127.51,124717072,127.78
2012-08-17,127.72,127.78,127.38,127.67,101118686,127.71
2012-08-20,127.5,127.71,127.13,127.68,87120219,128.49
2012-08-21,128.0,128.49,127.02,127.3,117362875,127.56
2012-08-22,126.97,127.56,126.65,127.35,148227130,127.04
2012-08-23,127.03,127.04,126.11,126.32,124082495,127.36
2012-08-24,126.0,127.36,125.92,127.06,110755758,127.58
2012-08-27,127.41,127.58,126.91,127.09,76531154,127.36
2012-08-28,126.76,127.36,126.56,126.97,84280154,127.41
2012-08-29,127.07,127.41,126.7,127.06,72843895,126.55
2012-08-30,126.52,126.55,125.89,126.16,107526188,127.36
2012-08-31,126.86,127.36,126.04,126.74,169217855,127.02
2012-09-04,126.63,127.02,125.84,126.62,133799043,127.03
2012-09-05,126.67,127.03,126.29,126.52,112063160,129.1
2012-09-06,127.3,129.1,127.29,129.09,176214947,129.65
2012-09-07,129.31,129.65,129.19,129.6,119434466,129.7
2012-09-10,129.48,129.7,128.81,128.86,96233215,129.64
2012-09-11,128.94,129.64,128.9,129.22,98759195,129.79
2012-09-12,129.65,129.79,129.21,129.65,97569879,132.03
2012-09-13,129.64,132.03,129.29,131.63,250954668,132.99
2012-09-14,131.9,132.99,131.78,132.22,189051062,132.17
2012-09-17,131.94,132.17,131.43,131.77,133001152,131.83
2012-09-18,131.54,131.83,131.32,131.66,109484647,132.16
2012-09-19,131.81,132.16,131.47,131.74,142847818,131.81
2012-09-20,131.11,131.81,130.78,131.75,171472252,132.41
2012-09-21,132.38,132.41,131.63,131.69,120394363,131.78
2012-09-24,131.02,131.78,130.92,131.48,105962552,132.02
2012-09-25,131.77,132.02,130.05,130.08,147477266,130.09
2012-09-26,130.05,130.09,129.03,129.37,162137485,130.87
2012-09-27,129.9,130.87,129.56,130.58,123846045,130.5
2012-09-28,130.07,130.5,129.52,129.97,166787879,131.52
2012-10-01,130.48,131.52,130.01,130.31,150519018,131.02
2012-10-02,130.83,131.02,129.84,130.46,125621791,131.28
2012-10-03,130.8,131.28,130.11,130.97,134258795,132.11
2012-10-04,131.47,132.11,131.29,131.91,137687509,132.85
2012-10-05,132.63,132.85,131.53,131.92,138254267,131.91
2012-10-08,131.44,131.91,131.16,131.47,86763062,131.48
2012-10-09,131.37,131.48,130.13,130.18,164784354,130.29
2012-10-10,130.16,130.29,129.16,129.35,137486742,130.45
2012-10-11,130.26,130.45,129.39,129.42,136875687,129.96
2012-10-12,129.51,129.96,128.71,128.98,137536356,130.21
2012-10-15,129.3,130.21,128.88,130.07,119129200,131.47
2012-10-16,130.68,131.47,130.6,131.38,120352213,132.09
2012-10-17,131.47,132.09,131.27,131.98,142689912,132.27
2012-10-18,131.64,132.27,131.18,131.64,164029720,131.4
2012-10-19,131.39,131.4,129.13,129.44,205609187,129.7
2012-10-22,129.22,129.7,128.45,129.46,139014382,128.25
2012-10-23,128.06,128.25,127.12,127.67,212651202,128.28
2012-10-24,128.13,128.28,127.1,127.31,132979677,128.45
2012-10-25,128.22,128.45,126.89,127.68,148813930,128.04
2012-10-26,127.56,128.04,126.72,127.61,161739225,128.23
2012-10-31,128.05,128.23,127.0,127.61,114582739,129.09
2012-11-01,127.88,129.09,127.75,128.93,111876605,129.74
2012-11-02,129.71,129.74,127.66,127.79,152537842,128.35
2012-11-05,127.61,128.35,127.22,128.05,108960354,129.56
2012-11-06,128.45,129.56,128.31,129.04,118259213,127.91
2012-11-07,127.89,127.91,125.54,126.14,292710976,126.74
2012-11-08,126.12,126.74,124.52,124.61,200970577,125.89
2012-11-09,124.24,125.89,124.18,124.7,222702715,125.31
2012-11-12,125.11,125.31,124.53,124.8,107960207,125.72
2012-11-13,124.17,125.72,124.02,124.4,136209965,124.96
2012-11-14,124.75,124.96,122.44,122.7,212088582,123.21
2012-11-15,122.74,123.21,122.04,122.5,197202976,123.34
2012-11-16,122.68,123.34,121.59,123.1,265285278,125.63
2012-11-19,124.5,125.63,123.14,125.61,167748962,125.87
2012-11-20,125.4,125.87,124.63,125.67,132441483,126.0
2012-11-21,125.76,126.0,125.51,125.9,90459152,127.66
2012-11-23,126.5,127.66,126.42,127.61,72456183,127.62
2012-11-26,126.97,127.62,126.54,127.34,110468303,127.65
2012-11-27,127.2,127.65,126.58,126.66,142467616,127.77
2012-11-28,126.18,127.77,125.48,127.7,196062439,128.64
2012-11-29,128.19,128.64,127.63,128.3,167258856,128.57
2012-11-30,128.32,128.57,127.89,128.34,151218705,129.01
2012-12-03,128.9,129.01,127.6,127.69,137832152,128.07
2012-12-04,127.69,128.07,127.16,127.52,141273558,128.34
2012-12-05,127.63,128.34,126.7,127.74,163096108,128.23
2012-12-06,127.63,128.23,127.43,128.18,114289972,128.81
2012-12-07,128.66,128.81,127.9,128.56,120429797,128.91
2012-12-10,128.39,128.91,128.33,128.6,109433643,130.09
2012-12-11,129.13,130.09,129.07,129.49,168472289,130.5
2012-12-12,130.0,130.5,129.37,129.56,161563137,129.84
2012-12-13,129.47,129.84,128.45,128.76,150253063,128.71
2012-12-14,128.48,128.71,128.08,128.29,152510326,129.86
2012-12-17,128.6,129.86,128.57,129.78,159089542,131.34
2012-12-18,130.0,131.34,129.8,131.22,196887857,131.42
2012-12-19,131.37,131.42,130.22,130.27,167127137,131.01
2012-12-20,130.34,131.01,129.98,130.99,186393091,131.0
2012-12-21,129.26,131.0,129.04,129.83,270408169,129.62
2012-12-24,129.56,129.62,129.28,129.43,59252490,129.75
2012-12-26,129.69,129.75,128.52,128.88,117593779,129.18
2012-12-27,128.91,129.18,127.22,128.71,184641093,128.58
2012-12-28,127.88,128.58,127.17,127.33,163559349,129.62
2012-12-31,126.98,129.62,126.87,129.48,268217651,132.89
2013-01-02,131.93,132.89,131.6,132.81,211150824,133.07
2013-01-03,132.74,133.07,132.16,132.51,159166544,133.3
2013-01-04,132.72,133.3,132.46,133.07,128463719,133.14
2013-01-07,132.62,133.14,132.23,132.72,120935729,132.67
2013-01-08,132.49,132.67,131.83,132.34,133250028,133.03
2013-01-09,132.63,133.03,132.43,132.67,99763367,133.76
2013-01-10,133.41,133.76,132.72,133.75,143716951,133.79
2013-01-11,133.72,133.79,133.3,133.74,125277972,133.74
2013-01-14,133.57,133.74,133.13,133.64,98491957,133.85
2013-01-15,133.0,133.85,132.93,133.74,102458116,133.9
2013-01-16,133.45,133.9,133.3,133.72,115254985,134.94
2013-01-17,134.3,134.94,133.78,134.55,147121616,135.01
2013-01-18,134.54,135.01,134.04,134.86,186821135,135.6
2013-01-22,134.86,135.6,134.55,135.6,122925119,135.92
2013-01-23,135.6,135.92,135.36,135.81,114847898,136.5
2013-01-24,135.62,136.5,135.49,135.84,160881922,136.6
2013-01-25,136.28,136.6,135.81,136.6,161898820,136.68
2013-01-28,136.64,136.68,135.93,136.43,124652147,137.16
2013-01-29,136.18,137.16,136.08,136.99,116221256,137.25
2013-01-30,136.97,137.25,136.33,136.43,151062589,136.72
2013-01-31,136.29,136.72,136.02,136.11,119755483,137.7
2013-02-01,136.98,137.7,136.74,137.53,144249805,137.55
2013-02-04,136.67,137.55,135.86,135.96,174839261,137.74
2013-02-05,136.7,137.74,136.64,137.35,125252347,137.54
2013-02-06,136.85,137.54,136.76,137.45,152592254,137.63
2013-02-07,137.5,137.63,136.26,137.27,178681288,138.09
2013-02-08,137.51,138.09,137.51,138.01,113417456,138.1
2013-02-11,137.95,138.1,137.67,137.98,81113167,138.47
2013-02-12,137.99,138.47,137.84,138.22,71862443,138.74
2013-02-13,138.5,138.74,137.94,138.33,90484105,138.63
2013-02-14,137.91,138.63,137.78,138.46,88885480,138.73
2013-02-15,138.59,138.73,137.79,138.3,236673752,139.39
2013-02-19,138.54,139.39,138.34,139.36,104568035,139.3
2013-02-20,139.26,139.3,137.54,137.62,176525537,137.7
2013-02-21,137.27,137.7,136.34,136.77,201491984,138.09
2013-02-22,137.45,138.09,136.82,138.09,116941434,138.99
2013-02-25,138.76,138.99,135.48,135.48,270209625,136.56
2013-02-26,136.13,136.56,135.24,136.39,205019101,138.5
2013-02-27,136.29,138.5,136.17,138.11,165728570,138.99
2013-02-28,138.1,138.99,137.69,137.84,139442969,138.51
2013-03-01,137.39,138.51,136.75,138.31,187655310,139.04
2013-03-04,137.97,139.04,137.78,139.04,108814248,140.66
2013-03-05,139.72,140.66,139.7,140.28,133589201,140.85
2013-03-06,140.77,140.85,140.17,140.47,103825099,140.91
2013-03-07,140.66,140.91,140.49,140.72,94612095,141.53
2013-03-08,141.36,141.53,140.62,141.35,135810240,141.87
2013-03-11,141.25,141.87,141.06,141.86,92106587,141.93
2013-03-12,141.77,141.93,141.14,141.55,116312597,141.95
2013-03-13,141.63,141.95,141.15,141.76,101789538,142.58
2013-03-14,142.11,142.58,141.76,142.51,138940529,142.51
2013-03-15,142.32,142.51,141.83,142.3,151762054,142.13
2013-03-18,140.96,142.13,140.82,141.54,138735531,142.02
2013-03-19,141.82,142.02,140.27,141.21,183478698,142.42
2013-03-20,142.03,142.42,141.8,142.18,124561290,142.13
2013-03-21,141.36,142.13,140.72,140.98,140815836,142.1
2013-03-22,141.43,142.1,141.33,142.1,121685827,142.71
2013-03-25,142.48,142.71,140.97,141.53,165691172,142.67
2013-03-26,142.09,142.67,141.94,142.64,95104082,142.69
2013-03-27,141.8,142.69,141.56,142.64,109441386,143.25
2013-03-28,142.56,143.25,142.24,143.08,112706824,143.31
2013-04-01,143.02,143.31,142.16,142.52,108597789,143.59
2013-04-02,143.03,143.59,142.81,143.22,111075914,143.42
2013-04-03,143.31,143.42,141.4,141.77,168757077,142.62
2013-04-04,141.95,142.62,141.65,142.33,144359606,141.87
2013-04-05,140.6,141.87,140.42,141.7,174812879,142.66
2013-04-08,141.8,142.66,141.35,142.65,94709465,143.68
2013-04-09,142.94,143.68,142.45,143.15,111541811,145.09
2013-04-10,143.55,145.09,143.52,144.89,148015319,145.85
2013-04-11,144.92,145.85,144.79,145.38,120550441,145.25
2013-04-12,144.9,145.25,144.23,145.02,127402386,144.43
2013-04-15,144.3,144.43,141.66,141.67,237666776,143.84
2013-04-16,142.73,143.84,142.38,143.76,161445484,142.76
2013-04-17,142.73,142.76,140.9,141.66,248319759,141.93
2013-04-18,141.89,141.93,140.23,140.76,183444428,142.06
2013-04-19,141.12,142.06,140.74,141.99,163866733,142.98
2013-04-22,142.26,142.98,141.35,142.62,116639480,144.23
2013-04-23,143.35,144.23,142.62,144.09,181771158,144.57
2013-04-24,144.14,144.57,143.87,144.19,105938117,145.46
2013-04-25,144.61,145.46,144.4,144.77,143374473,144.83
2013-04-26,144.6,144.83,144.04,144.53,105019992,145.82
2013-04-29,144.88,145.82,144.68,145.49,96953665,145.86
2013-04-30,145.46,145.86,144.84,145.85,126985728,145.6
2013-05-01,145.52,145.6,144.4,144.55,152021954,146.02
2013-05-02,144.9,146.02,144.78,145.88,105520015,147.86
2013-05-03,147.16,147.86,145.91,147.38,157730750,147.96
2013-05-06,147.5,147.96,147.43,147.76,73186053,148.53
2013-05-07,148.07,148.53,147.67,148.49,98845356,149.22
2013-05-08,148.33,149.22,148.24,149.17,106607120,149.52
2013-05-09,149.1,149.52,148.38,148.74,116815904,149.38
2013-05-10,148.85,149.38,148.42,149.24,112879511,149.61
2013-05-13,149.05,149.61,148.69,149.37,89534553,151.01
2013-05-14,149.5,151.01,149.5,150.9,130257138,152.01
2013-05-15,150.65,152.01,150.6,151.71,132143010,151.93
2013-05-16,151.41,151.93,150.77,151.0,120298422,152.55
2013-05-17,151.56,152.55,151.38,152.45,142065333,153.06
2013-05-20,152.3,153.06,152.16,152.44,93127677,153.26
2013-05-21,152.59,153.26,152.06,152.68,104866319,154.4
2013-05-22,152.82,154.4,150.85,151.54,267054369,151.52
2013-05-23,149.94,151.52,149.73,151.11,230955736,151.04
2013-05-24,150.19,151.04,149.77,150.97,165933226,153.24
2013-05-28,152.55,153.24,151.44,151.88,157270268,151.44
2013-05-29,151.08,151.44,150.07,150.89,175554463,152.14
2013-05-30,151.01,152.14,150.9,151.46,117949032,151.88
2013-05-31,151.03,151.88,148.98,149.28,193563059,150.18
2013-06-03,149.63,150.18,148.54,150.08,184240022,150.78
2013-06-04,150.16,150.78,148.6,149.39,172564047,149.25
2013-06-05,148.95,149.25,147.15,147.28,231641561,148.61
2013-06-06,147.21,148.61,146.37,148.6,219135433,150.64
2013-06-07,149.65,150.64,149.0,150.49,206205950,151.06
2013-06-10,150.97,151.06,150.1,150.49,112375627,150.25
2013-06-11,149.13,150.25,148.61,148.96,174609928,150.11
2013-06-12,149.98,150.11,147.6,147.73,193869484,150.22
2013-06-13,147.66,150.22,147.31,149.97,179032427,150.37
2013-06-14,149.82,150.37,148.77,149.03,154560528,150.9
2013-06-17,150.04,150.9,149.06,150.16,149196791,151.6
2013-06-18,150.25,151.6,150.24,151.39,125533266,151.51
2013-06-19,151.26,151.51,149.21,149.28,225682555,149.3
2013-06-20,147.84,149.3,145.2,145.59,351645155,146.67
2013-06-21,146.56,146.67,144.58,146.04,296185953,145.46
2013-06-24,144.53,145.46,142.98,144.2,241949795,146.98
2013-06-25,145.51,146.98,144.54,145.61,176545030,147.36
2013-06-26,146.77,147.36,146.21,147.02,146807594,148.55
2013-06-27,147.92,148.55,147.78,147.9,140886939,148.18
2013-06-28,147.49,148.18,146.76,147.28,174472299,149.17
2013-07-01,148.05,149.17,147.9,148.15,143491563,149.01
2013-07-02,147.93,149.01,147.36,148.01,168654489,148.51
2013-07-03,147.34,148.51,147.1,148.07,81925003,149.73
2013-07-05,149.16,149.73,148.09,149.68,133319266,150.92
2013-07-08,150.42,150.92,149.73,150.51,117561301,151.79
2013-07-09,151.48,151.79,150.82,151.61,129911032,152.17
2013-07-10,151.47,152.17,151.16,151.66,131941397,153.9
2013-07-11,153.41,153.9,151.66,153.73,147610384,154.17
2013-07-12,153.68,154.17,153.43,153.8,113489646,154.61
2013-07-15,154.21,154.61,153.96,154.38,75609165,154.58
2013-07-16,154.48,154.58,153.39,153.82,96595993,154.68
2013-07-17,154.38,154.68,154.01,154.19,101068425,155.4
2013-07-18,154.53,155.4,154.42,155.04,112797602,155.36
2013-07-19,154.72,155.36,154.53,155.31,113058089,155.87
2013-07-22,155.54,155.87,155.17,155.63,86430668,155.93
2013-07-23,155.91,155.93,155.21,155.29,88016943,155.95
2013-07-24,155.91,155.95,154.4,154.72,122932990,155.24
2013-07-25,154.44,155.24,154.18,155.09,121019624,155.3
2013-07-26,154.44,155.3,153.81,155.26,117412521,155.22
2013-07-29,154.86,155.22,154.33,154.78,86848798,155.41
2013-07-30,155.25,155.41,154.41,154.78,92779461,155.94
2013-07-31,155.1,155.94,154.69,154.89,155054952,156.8
2013-08-01,156.07,156.8,155.99,156.67,120236126,156.96
2013-08-02,156.34,156.96,156.12,156.94,99178984,156.95
2013-08-05,156.58,156.95,156.41,156.71,58866510,156.75
2013-08-06,156.42,156.75,155.48,155.86,95265915,155.56
2013-08-07,155.33,155.56,154.75,155.32,92347329,156.24
2013-08-08,156.06,156.24,155.09,155.91,111259462,156.17
2013-08-09,155.71,156.17,154.9,155.44,100027307,155.44
2013-08-12,154.67,155.44,154.6,155.26,74637470,155.99
2013-08-13,155.54,155.99,154.63,155.74,87939222,155.91
2013-08-14,155.66,155.91,154.88,154.92,86916613,153.72
2013-08-15,153.7,153.72,152.48,152.76,166516460,152.99
2013-08-16,152.45,152.99,151.95,152.23,142490981,152.6
2013-08-19,152.08,152.6,151.29,151.3,105016593,152.59
2013-08-20,151.52,152.59,151.38,152.02,97240047,152.42
2013-08-21,151.6,152.42,150.74,151.09,173689100,152.69
2013-08-22,151.41,152.69,151.4,152.45,110493111,153.18
2013-08-23,152.91,153.18,152.19,152.98,98984985,153.6
2013-08-26,153.14,153.6,152.29,152.39,97604178,152.39
2013-08-27,150.9,152.39,149.86,149.96,172673389,151.02
2013-08-28,149.9,151.02,149.71,150.47,117685772,151.52
2013-08-29,150.14,151.52,150.02,150.73,129753414,151.06
2013-08-30,151.04,151.06,149.82,150.24,146937289,152.02
2013-09-03,151.69,152.02,150.29,150.92,155061747,152.42
2013-09-04,150.96,152.42,150.69,152.18,106027311,152.77
2013-09-05,152.26,152.77,152.16,152.35,68699880,153.32
2013-09-06,152.87,153.32,151.01,152.43,173975598,154.01
2013-09-09,152.81,154.01,152.81,153.91,95350176,155.07
2013-09-10,154.82,155.07,154.47,155.04,115125124,155.53
2013-09-11,154.82,155.53,154.57,155.53,102868200,155.69
2013-09-12,155.47,155.69,154.9,155.11,90604206,155.59
2013-09-13,155.28,155.59,154.92,155.46,79199485,157.21
2013-09-16,157.14,157.21,156.11,156.37,137407639,157.1
2013-09-17,156.49,157.1,156.49,157.06,89852021,159.31
2013-09-18,157.0,159.31,156.59,158.87,221426977,159.39
2013-09-19,159.31,159.39,158.44,158.59,159651314,158.99
2013-09-20,158.99,158.99,157.37,157.51,143812877,157.44
2013-09-23,157.29,157.44,156.28,156.77,113337261,157.32
2013-09-24,156.74,157.32,156.11,156.41,115174735,156.8
2013-09-25,156.5,156.8,155.84,155.96,127082889,156.99
2013-09-26,156.21,156.99,155.97,156.54,83576243,156.05
2013-09-27,155.79,156.05,155.42,155.86,107302723,155.49
2013-09-30,154.51,155.49,154.21,155.0,155970943,156.38
2013-10-01,155.12,156.38,154.96,156.23,137754550,156.23
2013-10-02,155.32,156.23,154.83,156.09,122491305,155.89
2013-10-03,155.74,155.89,153.93,154.65,191504816,155.98
2013-10-04,154.76,155.98,154.56,155.84,104986064,155.4
2013-10-07,154.45,155.4,154.3,154.46,104351254,154.65
2013-10-08,154.43,154.65,152.55,152.67,192662497,153.35
2013-10-09,152.97,153.35,151.79,152.77,183023991,156.16
2013-10-10,154.33,156.16,154.28,156.08,212193887,157.13
2013-10-11,155.86,157.13,155.72,157.08,113821542,157.86
2013-10-14,156.11,157.86,156.0,157.73,121430973,157.93
2013-10-15,157.31,157.93,156.35,156.55,168010535,158.83
2013-10-16,157.51,158.83,157.42,158.74,175096109,159.92
2013-10-17,158.12,159.92,158.1,159.82,139976317,161.0
2013-10-18,160.39,161.0,160.08,160.89,149891191,161.23
2013-10-21,160.94,161.23,160.53,160.89,112816720,162.3
2013-10-22,161.38,162.3,160.92,161.85,137277820,161.36
2013-10-23,161.28,161.36,160.48,161.05,114281690,161.81
2013-10-24,161.39,161.81,161.0,161.59,76206305,162.37
2013-10-25,161.94,162.37,161.61,162.32,101465563,162.82
2013-10-28,162.26,162.82,162.09,162.6,92109460,163.52
2013-10-29,162.95,163.52,162.74,163.45,94735039,163.78
2013-10-30,163.65,163.78,162.05,162.66,151749159,163.18
2013-10-31,162.52,163.18,161.94,162.17,145005950,162.93
2013-11-01,162.39,162.93,161.66,162.58,154787571,163.19
2013-11-04,163.01,163.19,162.35,163.13,92849336,163.06
2013-11-05,162.51,163.06,161.97,162.64,92870202,163.77
2013-11-06,163.31,163.77,162.87,163.45,94629006,163.89
2013-11-07,163.77,163.89,161.24,161.4,169577215,163.59
2013-11-08,161.34,163.59,161.32,163.57,148161139,163.8
2013-11-11,163.33,163.8,163.2,163.6,67661333,163.64
2013-11-12,163.23,163.64,162.73,163.25,90902616,164.64
2013-11-13,162.46,164.64,162.46,164.59,112204258,165.53
2013-11-14,164.73,165.53,164.46,165.38,112006905,166.18
2013-11-15,165.67,166.18,165.44,166.11,111424400,166.53
2013-11-18,166.39,166.53,165.14,165.53,113471400,165.94
2013-11-19,165.44,165.94,164.89,165.15,101569268,165.99
2013-11-20,165.5,165.99,164.2,164.67,135297277,166.11
2013-11-21,165.1,166.11,165.0,165.97,100597261,166.84
2013-11-22,166.04,166.84,165.86,166.82,88088932,167.13
2013-11-25,167.09,167.13,166.41,166.65,86071845,167.18
2013-11-26,166.73,167.18,166.45,166.69,94231508,167.2
2013-11-27,166.88,167.2,166.67,167.09,63342262,167.69
2013-11-29,167.28,167.69,166.81,166.99,60558931,167.38
2013-12-02,167.08,167.38,166.3,166.55,108059941,166.43
2013-12-03,166.0,166.43,165.29,165.84,126230898,166.51
2013-12-04,165.22,166.51,164.56,165.83,133274595,165.83
2013-12-05,165.52,165.83,164.93,165.08,115671585,167.09
2013-12-06,166.68,167.09,166.21,166.94,138353030,167.62
2013-12-09,167.42,167.62,167.12,167.35,75956788,167.31
2013-12-10,166.97,167.31,166.66,166.76,85233525,166.86
2013-12-11,166.82,166.86,164.69,164.89,141171787,165.0
2013-12-12,164.81,165.0,163.99,164.34,125209704,164.83
2013-12-13,164.69,164.83,164.0,164.32,116838359,165.9
2013-12-16,165.09,165.9,165.04,165.34,104217275,165.52
2013-12-17,165.47,165.52,164.46,164.82,97091140,167.67
2013-12-18,165.06,167.67,163.6,167.64,254468543,167.64
2013-12-19,167.15,167.64,166.72,167.44,147725314,168.81
2013-12-20,167.6,168.81,167.5,168.41,209479084,169.43
2013-12-23,169.21,169.43,168.89,169.32,92180118,169.76
2013-12-24,169.33,169.76,169.32,169.69,48910060,170.64
2013-12-26,170.05,170.64,170.03,170.54,68230881,170.85
2013-12-27,170.77,170.85,170.36,170.53,66634911,170.69
2013-12-30,170.55,170.69,170.29,170.5,61241952,171.33
2013-12-31,170.74,171.33,170.61,171.33,92916882,170.74
2014-01-02,170.65,170.74,169.27,169.68,128869246,170.3
2014-01-03,169.94,170.3,169.42,169.65,87729804,170.27
2014-01-06,170.18,170.27,168.9,169.16,116213108,170.48
2014-01-07,169.82,170.48,169.71,170.19,92802132,170.51
2014-01-08,170.16,170.51,169.65,170.23,104084186,170.8
2014-01-09,170.77,170.8,169.56,170.34,97658720,170.89
2014-01-10,170.63,170.89,169.76,170.81,109976511,170.85
2014-01-13,170.4,170.85,168.2,168.53,161516574,170.46
2014-01-14,169.08,170.46,168.79,170.37,113114295,171.55
2014-01-15,170.77,171.55,170.4,171.3,106124436,171.3
2014-01-16,170.95,171.3,170.51,171.07,77865815,171.1
2014-01-17,170.77,171.1,170.03,170.34,116236244,171.4
2014-01-21,171.34,171.4,169.79,170.85,95510032,171.21
